Submission.ID,Hour,Season,Sp.count
S38569702,7,Wet,12
S38569703,7,Wet,13
S38569705,7,Wet,9
S38569925,6,Wet,13
S38569937,7,Wet,14
S38569938,7,Wet,18
S38569939,8,Wet,13
S38569940,8,Wet,16
S38569957,6,Wet,14
S38569958,6,Wet,14
S38569959,7,Wet,14
S38569960,7,Wet,11
S38569961,8,Wet,17
S38569962,8,Wet,10
S38569963,8,Wet,15
S38570357,8,Wet,9
S38570385,8,Wet,8
S38571751,9,Wet,4
S38573553,9,Wet,10
S38573578,8,Wet,8
S38580828,7,Wet,9
S38580871,8,Wet,11
S38581062,7,Wet,10
S38581069,7,Wet,17
S38581121,15,Wet,18
S38581135,16,Wet,11
S38581144,16,Wet,8
S38581162,16,Wet,17
S38581174,17,Wet,13
S38581181,17,Wet,9
S38581200,17,Wet,16
S38581215,17,Wet,20
S38581300,8,Wet,14
S38581308,8,Wet,12
S38581315,8,Wet,11
S38581322,9,Wet,11
S38581344,15,Wet,10
S38581351,16,Wet,17
S38581362,16,Wet,13
S38581450,17,Wet,13
S38581455,16,Wet,16
S38581478,9,Wet,10
S38581483,9,Wet,11
S38581492,9,Wet,20
S38581513,6,Wet,19
S38581529,6,Wet,16
S38581534,7,Wet,16
S38581543,7,Wet,17
S38581594,17,Wet,11
S38581608,16,Wet,9
S38581618,16,Wet,8
S38581634,16,Wet,6
S38583985,6,Wet,17
S38583986,7,Wet,12
S38585001,8,Dry,9
S38585003,8,Dry,8
S38585006,7,Dry,19
S38585007,11,Dry,15
S38585020,15,Dry,13
S38585021,15,Dry,14
S38585022,16,Dry,11
S38585023,15,Dry,18
S38585024,12,Dry,8
S38585026,12,Dry,7
S38585027,10,Dry,9
S38585028,11,Dry,14
S38585029,11,Dry,16
S38585031,10,Dry,11
S38585033,9,Dry,12
S38585034,9,Dry,13
S38585035,9,Dry,11
S38585037,9,Dry,15
S38585038,9,Dry,14
S38585040,9,Dry,19
S38585043,13,Dry,12
S38585044,16,Dry,14
S38585046,18,Dry,16
S38585047,13,Dry,13
S38585048,17,Dry,17
S38585051,14,Dry,16
S38585052,15,Dry,14
S38585053,16,Dry,10
S38585054,17,Dry,10
S38585055,11,Dry,22
S38585057,12,Dry,17
S38585058,12,Dry,24
S38585059,6,Dry,20
S38585061,10,Dry,22
S38585062,11,Dry,13
S38585063,11,Dry,19
S38585064,9,Dry,26
S38585065,7,Dry,29
S38585066,7,Dry,27
S38585069,8,Dry,24
S38585070,17,Dry,17
S38585071,17,Dry,13
S38585072,14,Dry,9
S38585073,16,Dry,17
S38585074,13,Dry,23
S38585075,17,Dry,17
S38585077,17,Dry,23
S38585078,11,Dry,10
S38585080,12,Dry,17
S38585081,16,Dry,14
S38585082,17,Dry,23
S38585084,11,Dry,12
S38585088,16,Dry,21
S38585089,16,Dry,15
S38585092,14,Dry,14
S38585093,14,Dry,14
S38585094,13,Dry,10
S38585095,12,Dry,24
S38585096,13,Dry,13
S38585125,12,Dry,11
S38585127,11,Dry,15
S38586634,16,Wet,20
S38586639,10,Wet,8
S38586648,9,Wet,9
S38586653,9,Wet,14
S38586661,9,Wet,11
S38586667,14,Wet,6
S38586677,14,Wet,9
S38586692,14,Wet,6
S38586699,14,Wet,6
S38586725,8,Wet,21
S38586735,7,Wet,21
S38586739,6,Wet,23
S38586747,12,Wet,8
S38586754,12,Wet,6
S38586760,12,Wet,12
S38586764,11,Wet,8
S38586766,11,Wet,11
S38586773,11,Wet,7
S38586779,10,Wet,7
S38586787,10,Wet,6
S38586793,17,Wet,8
S38586794,17,Wet,12
S38588746,15,Wet,12
S38588761,16,Wet,11
S38588955,16,Wet,13
S38588967,16,Wet,14
S38588972,9,Wet,10
S38588980,9,Wet,7
S38588986,9,Wet,13
S38589004,9,Wet,11
S38589039,7,Wet,10
S38589047,7,Wet,11
S38589172,8,Wet,10
S38589215,9,Wet,11
S38589221,9,Wet,8
S38589228,10,Wet,15
S38589249,10,Wet,16
S38598817,11,Dry,18
S38598818,11,Dry,16
S38598820,11,Dry,23
S38598821,17,Dry,11
S38598823,16,Dry,10
S38598824,17,Dry,10
S38598826,16,Dry,7
S38598827,16,Dry,13
S38598828,17,Dry,15
S38598830,7,Dry,16
S38598831,7,Dry,16
S38598832,17,Dry,18
S38598833,16,Dry,20
S38598834,16,Dry,11
S38598835,16,Dry,16
S38598836,9,Dry,20
S38598837,8,Dry,19
S38598838,8,Dry,15
S38598843,17,Dry,14
S38598844,16,Dry,9
S38598845,16,Dry,6
S38598846,16,Dry,15
S38598847,7,Dry,26
S38598848,6,Dry,16
S38598849,7,Dry,22
S38598851,7,Dry,21
S38599290,10,Wet,10
S38599297,15,Wet,9
S38599300,6,Wet,13
S38599301,6,Wet,19
S38599304,7,Wet,16
S38599305,7,Wet,20
S38599309,6,Wet,18
S38599310,7,Wet,19
S38599312,7,Wet,25
S38599319,6,Wet,21
S38599320,7,Wet,14
S38599322,7,Wet,13
S38599324,8,Wet,12
S38599326,7,Wet,13
S38599327,7,Wet,14
S38599328,7,Wet,14
S38599329,8,Wet,13
S38599444,7,Wet,21
S38599448,9,Wet,24
S38604054,15,Wet,10
S38604059,15,Wet,10
S38604069,15,Wet,12
S38604078,15,Wet,6
S38604090,14,Wet,7
S38604098,14,Wet,7
S38604103,14,Wet,11
S38604110,13,Wet,7
S38604865,7,Wet,7
S38604868,7,Wet,10
S38604986,8,Wet,10
S38604988,6,Wet,11
S38604989,7,Wet,11
S38604990,7,Wet,9
S38604992,8,Wet,8
S38604995,8,Wet,7
S38605033,6,Wet,7
S38605036,8,Wet,7
S38605037,9,Wet,8
S38605039,6,Wet,12
S38605041,8,Wet,6
S38605043,7,Wet,7
S38612555,6,Wet,10
S38612559,7,Wet,12
S38612562,9,Wet,14
S38612564,8,Wet,18
S38612872,7,Wet,16
S38612875,9,Wet,9
S38612876,9,Wet,17
S38612878,9,Wet,16
S38612880,8,Wet,16
S38612882,7,Wet,14
S38612884,7,Wet,14
S38612887,9,Wet,10
S38615979,7,Wet,13
S38615981,7,Wet,11
S38615985,8,Wet,7
S38616766,7,Wet,19
S38616771,7,Wet,21
S38616773,7,Wet,14
S38616774,8,Wet,21
S38616788,8,Wet,28
S38616789,9,Wet,12
S38616792,9,Wet,13
S38616803,9,Wet,21
S38616808,10,Wet,17
S38616809,10,Wet,9
S38616815,10,Wet,8
S38616829,11,Wet,18
S38637094,8,Wet,14
S38637095,9,Wet,13
S38637097,10,Wet,12
S38637098,10,Wet,6
S38637099,11,Wet,10
S38637101,16,Wet,13
S38637104,17,Wet,10
S38637150,8,Wet,13
S38637151,8,Wet,12
S38637510,7,Wet,8
S38637531,7,Wet,12
S38637539,8,Wet,18
S38637556,8,Wet,11
S38637728,8,Wet,13
S38637736,8,Wet,16
S38637744,9,Wet,19
S38637753,9,Wet,6
S38638001,8,Wet,8
S38638002,9,Wet,16
S38638005,12,Wet,14
S38638006,11,Wet,11
S38638024,10,Wet,10
S38638027,10,Wet,11
S38638028,9,Wet,11
S38638062,7,Wet,13
S38638063,7,Wet,15
S38638064,8,Wet,12
S38638065,8,Wet,15
S38638078,7,Wet,19
S38638079,7,Wet,12
S38638080,7,Wet,12
S38638081,7,Wet,17
S38638296,8,Wet,11
S38638297,14,Wet,11
S38640189,8,Wet,13
S38640198,8,Wet,10
S38640214,8,Wet,9
S38640227,8,Wet,20
S38641143,6,Wet,15
S38641170,6,Wet,26
S38641217,6,Wet,25
S38641239,7,Wet,23
S38647336,10,Wet,6
S38647380,10,Wet,8
S38647388,11,Wet,7
S38647389,11,Wet,7
S38647390,11,Wet,6
S38647392,13,Wet,6
S38647394,12,Wet,6
S38647396,12,Wet,7
S38647397,12,Wet,9
S38647398,13,Wet,9
S38652157,7,Wet,21
S38652158,7,Wet,19
S38652159,8,Wet,20
S38652160,8,Wet,14
S38652211,13,Wet,5
S38652212,14,Wet,14
S38652214,14,Wet,7
S38652216,14,Wet,11
S38652362,11,Wet,15
S38652364,11,Wet,21
S38652367,12,Wet,18
S38652368,12,Wet,15
S38652398,16,Wet,10
S38652399,16,Wet,11
S38652400,16,Wet,11
S38652401,18,Wet,17
S38652433,17,Wet,11
S38652434,17,Wet,12
S38652435,17,Wet,16
S38652437,17,Wet,20
S38652560,10,Wet,13
S38652561,10,Wet,14
S38652562,11,Wet,22
S38652563,12,Wet,13
S38652637,11,Wet,7
S38652671,10,Wet,6
S38652683,10,Wet,3
S38652691,11,Wet,5
S38654617,7,Wet,12
S38654625,7,Wet,24
S38654631,7,Wet,20
S38654792,7,Wet,16
S38654793,8,Wet,11
S38654811,8,Wet,13
S38654813,8,Wet,7
S38654863,7,Wet,15
S38654865,7,Wet,12
S38654871,8,Wet,12
S38654874,9,Wet,16
S38654939,7,Wet,8
S38655259,6,Wet,16
S38655261,6,Wet,13
S38655263,7,Wet,22
S38655264,7,Wet,27
S38655397,6,Wet,13
S38655398,7,Wet,10
S38655402,7,Wet,13
S38655418,8,Wet,10
S38655419,8,Wet,13
S38655420,8,Wet,12
S38655427,6,Wet,16
S38655428,6,Wet,13
S38655429,7,Wet,17
S38655431,7,Wet,17
S38655440,7,Wet,13
S38655442,8,Wet,16
S38655444,8,Wet,18
S38655445,8,Wet,16
S38656096,7,Wet,9
S38656102,8,Wet,10
S38656317,9,Wet,5
S38656377,7,Wet,8
S38656388,8,Wet,12
S38656526,7,Wet,20
S38656543,14,Wet,8
S38656553,15,Wet,12
S38656557,15,Wet,8
S38656566,15,Wet,12
S38656644,6,Wet,21
S38656669,7,Wet,16
S38656856,17,Wet,6
S38656863,17,Wet,8
S38657171,17,Wet,8
S38657172,16,Wet,6
S38657174,16,Wet,11
S38657175,16,Wet,11
S38657177,15,Wet,14
S38657181,14,Wet,10
S38657182,14,Wet,10
S38657183,15,Wet,10
S38657378,8,Wet,4
S38657436,9,Wet,7
S38657533,10,Wet,7
S38657686,10,Wet,6
S38657882,18,Wet,7
S38657885,18,Wet,9
S38657969,9,Wet,9
S38657971,9,Wet,6
S38658011,9,Wet,11
S38662636,7,Wet,9
S38662638,15,Wet,10
S38662639,8,Wet,13
S38662640,7,Wet,9
S38663790,15,Wet,4
S38663795,15,Wet,10
S38666923,14,Wet,5
S38666924,14,Wet,4
S38666925,14,Wet,5
S38666926,14,Wet,6
S38666927,15,Wet,5
S38666934,15,Wet,5
S38666938,15,Wet,5
S38666941,16,Wet,9
S38667145,8,Wet,14
S38667146,8,Wet,19
S38667148,9,Wet,13
S38667149,9,Wet,20
S38667720,16,Wet,8
S38667724,7,Wet,17
S38667739,16,Wet,10
S38668166,7,Wet,11
S38668168,7,Wet,12
S38668169,7,Wet,17
S38668173,11,Wet,18
S38668175,11,Wet,18
S38669980,14,Wet,16
S38669989,14,Wet,17
S38669997,15,Wet,14
S38670005,15,Wet,12
S38670516,10,Wet,9
S38670528,11,Wet,9
S38670543,11,Wet,12
S38670554,11,Wet,16
S38670615,8,Wet,14
S38670643,8,Wet,17
S38670657,9,Wet,12
S38670672,9,Wet,21
S38670941,9,Wet,10
S38671076,9,Wet,10
S38671091,9,Wet,14
S38671122,10,Wet,7
S38671142,10,Wet,8
S38671164,11,Wet,13
S38671176,11,Wet,9
S38671281,9,Wet,18
S38671296,9,Wet,28
S38671325,10,Wet,22
S38671334,10,Wet,11
S38671385,8,Wet,12
S38671393,8,Wet,9
S38671411,8,Wet,5
S38671418,8,Wet,9
S38671443,9,Wet,8
S38671450,9,Wet,6
S38671459,9,Wet,3
S38671493,10,Wet,3
S38672422,16,Wet,18
S38672458,16,Wet,18
S38672480,16,Wet,10
S38672495,17,Wet,19
S38672524,17,Wet,10
S38672534,17,Wet,13
S38672540,7,Wet,15
S38672549,7,Wet,22
S38673111,11,Wet,10
S38673326,11,Wet,12
S38673508,12,Wet,8
S38673609,12,Wet,9
S38673717,14,Wet,11
S38673795,14,Wet,8
S38673805,7,Wet,6
S38673806,7,Wet,7
S38673807,7,Wet,8
S38673809,7,Wet,6
S38673810,6,Wet,6
S38673811,6,Wet,7
S38673812,6,Wet,8
S38673817,8,Wet,9
S38674206,15,Wet,5
S38674300,16,Wet,8
S38674420,16,Wet,7
S38674545,16,Wet,18
S38674630,17,Wet,11
S38674868,17,Wet,18
S38681677,17,Wet,27
S38681688,10,Wet,12
S38682176,8,Wet,5
S38682183,9,Wet,4
S38682186,17,Wet,6
S38682253,7,Wet,10
S38682256,8,Wet,14
S38682260,9,Wet,11
S38682262,8,Wet,10
S38682266,9,Wet,11
S38682270,8,Wet,10
S38682273,9,Wet,4
S38682276,9,Wet,4
S38682277,11,Wet,12
S38683884,17,Wet,13
S38683889,16,Wet,7
S38683892,16,Wet,16
S38683899,16,Wet,9
S38683902,15,Wet,13
S38683903,15,Wet,11
S38684205,8,Wet,16
S38684221,8,Wet,11
S38684229,9,Wet,15
S38684240,9,Wet,13
S38684771,16,Wet,15
S38684779,16,Wet,14
S38684789,16,Wet,9
S38684811,16,Wet,10
S38684928,6,Wet,23
S38684935,7,Wet,18
S38684946,7,Wet,9
S38685917,7,Wet,9
S38686624,8,Wet,13
S38686645,8,Wet,15
S38686724,9,Wet,13
S38686731,8,Wet,10
S38687169,11,Wet,7
S38687178,12,Wet,12
S38687184,12,Wet,8
S38687188,12,Wet,20
S38687372,15,Wet,12
S38687408,15,Wet,7
S38687479,16,Wet,9
S38687532,16,Wet,5
S38687576,17,Wet,10
S38687599,17,Wet,7
S38693948,17,Wet,8
S38693996,15,Wet,11
S38694021,16,Wet,8
S38694693,16,Wet,6
S38694715,16,Wet,7
S38694741,12,Wet,7
S38694775,12,Wet,5
S38694793,14,Wet,7
S38694802,15,Wet,9
S38695500,7,Wet,15
S38695502,7,Wet,21
S38695503,6,Wet,20
S38695506,9,Wet,9
S38695507,9,Wet,13
S38695508,8,Wet,16
S38695509,8,Wet,15
S38695512,6,Wet,24
S38699452,8,Wet,11
S38699456,8,Wet,11
S38709637,17,Wet,10
S38709638,17,Wet,13
S38712090,6,Wet,21
S38712118,7,Wet,11
S38712120,8,Wet,15
S38729007,7,Wet,18
S38729679,17,Wet,7
S38729687,17,Wet,11
S38729694,17,Wet,9
S38729704,17,Wet,15
S38730896,11,Wet,11
S38730897,10,Wet,5
S38730899,10,Wet,7
S38730902,10,Wet,10
S38730957,11,Wet,7
S38730961,10,Wet,8
S38730962,10,Wet,7
S38733270,7,Wet,10
S38733272,7,Wet,7
S38733276,7,Wet,10
S38733277,8,Wet,9
S38733278,16,Wet,9
S38733280,16,Wet,7
S38733336,8,Wet,15
S38733338,8,Wet,13
S38733340,7,Wet,13
S38733341,7,Wet,11
S38733342,15,Wet,10
S38733343,15,Wet,7
S38733983,8,Wet,15
S38733985,8,Wet,19
S38744124,8,Wet,14
S38744138,7,Wet,7
S38744139,8,Wet,7
S38744490,6,Wet,7
S38744518,6,Wet,14
S38744563,7,Wet,19
S38744579,7,Wet,16
S38744599,7,Wet,14
S38744621,7,Wet,23
S38744723,8,Wet,14
S38744749,8,Wet,21
S38744774,9,Wet,12
S38744795,9,Wet,10
S38744818,10,Wet,8
S38744892,10,Wet,15
S38749195,15,Wet,7
S38749197,16,Wet,8
S38749198,16,Wet,8
S38749199,17,Wet,9
S38749389,15,Wet,6
S38749446,15,Wet,8
S38749530,16,Wet,7
S38749632,16,Wet,17
S38749720,16,Wet,21
S38749804,17,Wet,16
S38760421,13,Wet,5
S38760422,13,Wet,6
S38760423,13,Wet,5
S38760424,14,Wet,5
S38760425,12,Wet,9
S38760488,12,Wet,6
S38760490,12,Wet,6
S38760494,12,Wet,7
S38760495,13,Wet,6
S38760496,14,Wet,12
S38760498,14,Wet,5
S38760501,14,Wet,6
S38760502,15,Wet,5
S38760503,15,Wet,7
S38760505,15,Wet,9
S38760508,15,Wet,12
S38760509,16,Wet,5
S38760510,16,Wet,5
S38760609,6,Wet,7
S38760610,7,Wet,8
S38760611,7,Wet,13
S38760612,8,Wet,8
S38760615,7,Wet,22
S38760616,11,Wet,11
S38760617,10,Wet,6
S38760618,10,Wet,8
S38760620,10,Wet,9
S38760624,9,Wet,13
S38760625,9,Wet,7
S38760626,9,Wet,17
S38760627,8,Wet,9
S38760631,8,Wet,12
S38760633,7,Wet,8
S38760634,7,Wet,7
S38760636,7,Wet,10
S38763318,10,Wet,17
S38763324,14,Wet,6
S38763328,13,Wet,6
S38763332,12,Wet,4
S38763336,13,Wet,5
S38763342,13,Wet,9
S38763348,12,Wet,5
S38763369,12,Wet,7
S38763413,13,Wet,5
S38763510,14,Wet,4
S38763515,14,Wet,4
S38763521,15,Wet,5
S38763711,15,Wet,5
S38774975,10,Wet,3
S38774981,10,Wet,4
S38774986,10,Wet,3
S38774991,9,Wet,4
S38774996,9,Wet,3
S38775000,9,Wet,4
S38777314,8,Wet,6
S38777320,8,Wet,7
S38777329,8,Wet,15
S38777332,8,Wet,17
S38777335,18,Wet,7
S38777336,17,Wet,9
S38777338,16,Wet,7
S38777339,17,Wet,9
S38777340,16,Wet,7
S38777341,17,Wet,9
S38777591,10,Wet,11
S38777611,10,Wet,6
S38777612,9,Wet,3
S38777613,9,Wet,5
S38777615,9,Wet,8
S38777616,8,Wet,7
S38777620,8,Wet,6
S38777679,8,Wet,5
S38777695,8,Wet,5
S38777829,14,Wet,7
S38777830,13,Wet,9
S38777831,12,Wet,10
S38777832,11,Wet,6
S38777887,8,Wet,13
S38777888,8,Wet,7
S38777890,7,Wet,10
S38777891,7,Wet,10
S38777951,10,Wet,9
S38777952,10,Wet,10
S38777953,10,Wet,12
S38777954,9,Wet,13
S38778025,17,Wet,24
S38778028,17,Wet,14
S38778029,9,Wet,9
S38778129,7,Wet,7
S38778130,7,Wet,9
S38778131,8,Wet,8
S38778132,8,Wet,9
S38778182,8,Wet,7
S38778187,9,Wet,7
S38778202,9,Wet,7
S38778207,8,Wet,9
S38778209,9,Wet,17
S38778210,8,Wet,18
S38778246,9,Wet,7
S38778247,8,Wet,10
S38778419,8,Wet,7
S38778420,8,Wet,15
S38778421,7,Wet,16
S38778422,7,Wet,9
S38780299,6,Wet,5
S38780303,6,Wet,6
S38780304,6,Wet,10
S38780305,7,Wet,10
S38780307,7,Wet,8
S38780309,8,Wet,11
S38780310,9,Wet,5
S38780312,9,Wet,5
S38780313,8,Wet,5
S38780315,8,Wet,5
S38780503,6,Wet,6
S38780598,6,Wet,12
S38781424,6,Wet,9
S38781744,7,Wet,11
S38781896,7,Wet,17
S38782465,8,Wet,13
S38782544,8,Wet,12
S38783032,10,Wet,8
S38783060,10,Wet,16
S38783069,8,Wet,22
S38783072,11,Wet,13
S38783113,12,Wet,7
S38783128,12,Wet,6
S38783140,13,Wet,12
S38783161,13,Wet,9
S38783197,14,Wet,6
S38783215,15,Wet,8
S38783238,15,Wet,8
S38783253,15,Wet,9
S38783281,17,Wet,6
S38783289,17,Wet,6
S38783300,9,Wet,6
S38783310,17,Wet,6
S38783327,17,Wet,7
S38783371,9,Wet,10
S38783384,16,Wet,5
S38783386,16,Wet,4
S38783387,16,Wet,5
S38783389,15,Wet,5
S38783695,15,Wet,6
S38783823,16,Wet,6
S38783896,16,Wet,6
S38783945,16,Wet,7
S38784210,17,Wet,7
S38784256,17,Wet,7
S38784305,7,Wet,14
S38784312,7,Wet,8
S38784325,7,Wet,7
S38784334,8,Wet,10
S38784364,8,Wet,6
S38784371,8,Wet,9
S38784384,9,Wet,6
S38784402,9,Wet,7
S38784435,10,Wet,10
S38784454,10,Wet,10
S38784467,10,Wet,10
S38784484,10,Wet,9
S38784518,11,Wet,5
S38784527,11,Wet,12
S38784544,12,Wet,12
S38784559,12,Wet,5
S38790615,10,Wet,10
S38790622,10,Wet,13
S38790626,10,Wet,13
S38790640,10,Wet,12
S38790677,11,Wet,13
S38790690,11,Wet,13
S38790735,16,Wet,16
S38790749,16,Wet,11
S38790760,16,Wet,19
S38790770,16,Wet,15
S38790775,17,Wet,11
S38790780,17,Wet,13
S38795227,8,Wet,17
S38795228,8,Wet,20
S38795229,8,Wet,16
S38795243,6,Wet,15
S38795713,17,Wet,7
S38795724,17,Wet,5
S38795729,9,Wet,3
S38795733,9,Wet,3
S38795744,9,Wet,3
S38795773,8,Wet,10
S38795780,8,Wet,17
S38795783,8,Wet,8
S38795803,9,Wet,18
S38795956,11,Wet,14
S38795964,11,Wet,17
S38795979,12,Wet,5
S38795998,14,Wet,11
S38796005,14,Wet,4
S38796024,14,Wet,10
S38796038,15,Wet,18
S38796891,18,Wet,16
S38796898,7,Wet,12
S38796911,7,Wet,18
S38796932,7,Wet,8
S38798412,7,Wet,17
S38798413,7,Wet,9
S38798414,8,Wet,14
S38798415,8,Wet,9
S38798440,10,Wet,9
S38798442,10,Wet,10
S38798443,11,Wet,10
S38798444,11,Wet,17
S38798467,15,Wet,11
S38798468,15,Wet,14
S38798469,15,Wet,14
S38798470,6,Wet,9
S38798502,7,Wet,11
S38798503,7,Wet,3
S38798504,8,Wet,7
S38798509,8,Wet,3
S38798536,8,Wet,6
S38798537,8,Wet,9
S38798538,9,Wet,5
S38798539,9,Wet,11
S38798618,6,Wet,12
S38798619,6,Wet,8
S38798655,6,Wet,6
S38798656,7,Wet,4
S38798657,7,Wet,4
S38798658,7,Wet,2
S38798677,7,Wet,12
S38798678,8,Wet,13
S38798681,8,Wet,9
S38798682,7,Wet,9
S38798716,8,Wet,8
S38798718,8,Wet,9
S38798746,8,Wet,6
S38798747,8,Wet,5
S38798749,8,Wet,2
S38798752,8,Wet,7
S38798800,7,Wet,14
S38798801,8,Wet,14
S38798803,7,Wet,11
S38798804,7,Wet,14
S38798831,9,Wet,6
S38798832,9,Wet,4
S38798833,9,Wet,8
S38798834,9,Wet,9
S38798896,9,Wet,7
S38798897,9,Wet,7
S38798903,8,Wet,4
S38798904,9,Wet,2
S38798973,8,Wet,7
S38798974,8,Wet,8
S38798975,7,Wet,9
S38798976,7,Wet,9
S38799005,7,Wet,7
S38799006,7,Wet,6
S38799082,8,Wet,3
S38799103,12,Wet,6
S38799115,12,Wet,1
S38799116,12,Wet,6
S38799130,11,Wet,1
S38799174,10,Wet,3
S38799175,9,Wet,3
S38799176,9,Wet,9
S38799177,9,Wet,11
S38799190,9,Wet,3
S38799193,9,Wet,23
S38799222,8,Wet,17
S38799229,8,Wet,15
S38799236,8,Wet,11
S38799240,7,Wet,10
S38799241,7,Wet,12
S38799242,7,Wet,16
S38799243,7,Wet,15
S38804746,17,Wet,9
S38804749,17,Wet,8
S38804752,17,Wet,9
S38804758,18,Wet,5
S38804759,18,Wet,4
S38804764,6,Wet,16
S38804767,7,Wet,19
S38804769,7,Wet,15
S38804771,8,Wet,17
S38811166,7,Wet,19
S38811168,7,Wet,17
S38811169,6,Wet,13
S38811171,6,Wet,13
S38811178,8,Wet,13
S38811179,8,Wet,12
S38811180,7,Wet,15
S38811183,7,Wet,15
S38811196,7,Wet,17
S38811198,7,Wet,15
S38811200,6,Wet,15
S38811207,7,Wet,20
S38811208,7,Wet,16
S38811209,6,Wet,20
S38811223,18,Wet,5
S38811225,11,Wet,9
S38811226,11,Wet,12
S38811228,11,Wet,5
S38811989,13,Wet,9
S38811997,13,Wet,5
S38812011,13,Wet,7
S38812022,13,Wet,5
S38812029,12,Wet,5
S38812035,12,Wet,7
S38812040,12,Wet,5
S38812046,11,Wet,4
S38812134,6,Wet,15
S38818814,13,Wet,13
S38818818,11,Wet,16
S38818820,12,Wet,14
S38818825,12,Wet,12
S38818916,10,Wet,12
S38818920,9,Wet,11
S38819017,18,Wet,17
S38819020,17,Wet,11
S38819021,17,Wet,8
S38819024,17,Wet,9
S38825720,10,Wet,11
S38825722,11,Wet,7
S38825723,17,Wet,7
S38828680,9,Wet,6
S38828731,9,Wet,7
S38828766,8,Wet,8
S38828804,8,Wet,5
S38832314,7,Wet,14
S38832324,7,Wet,14
S38832339,7,Wet,11
S38832355,8,Wet,13
S38832528,8,Wet,9
S38832547,8,Wet,16
S38832565,9,Wet,6
S38832581,9,Wet,8
S38832671,10,Wet,7
S38832683,10,Wet,5
S38832700,10,Wet,5
S38832718,11,Wet,6
S38832756,12,Wet,8
S38832768,12,Wet,7
S38832787,12,Wet,10
S38832800,13,Wet,9
S38832830,14,Wet,7
S38832839,14,Wet,10
S38832851,14,Wet,7
S38832872,15,Wet,5
S38833034,16,Wet,7
S38833049,16,Wet,7
S38833059,16,Wet,6
S38833069,17,Wet,8
S38833099,8,Wet,7
S38833107,8,Wet,8
S38833129,9,Wet,9
S38833146,9,Wet,12
S38833271,10,Wet,8
S38833283,11,Wet,6
S38833293,11,Wet,5
S38833310,12,Wet,4
S38833324,13,Wet,10
S38833334,14,Wet,5
S38833346,14,Wet,5
S38833363,14,Wet,6
S38833388,15,Wet,6
S38843644,8,Wet,12
S38843646,8,Wet,13
S38843647,7,Wet,15
S38843648,7,Wet,16
S38843655,8,Wet,15
S38843656,8,Wet,23
S38843670,9,Wet,20
S38843671,9,Wet,7
S38843673,9,Wet,11
S38843674,8,Wet,9
S38843675,8,Wet,19
S38843676,7,Wet,19
S38843677,7,Wet,13
S38843678,7,Wet,12
S38843680,8,Wet,12
S38843681,8,Wet,13
S38843682,8,Wet,9
S38843683,8,Wet,9
S38843700,10,Wet,14
S38843701,9,Wet,13
S38843703,9,Wet,11
S38843705,9,Wet,10
S38844029,10,Wet,14
S38844030,10,Wet,12
S38844031,9,Wet,11
S38844032,9,Wet,6
S38844033,8,Wet,13
S38844034,8,Wet,8
S38844044,9,Wet,9
S38844045,8,Wet,9
S38844046,8,Wet,9
S38844047,8,Wet,9
S38844142,8,Wet,10
S38844143,8,Wet,7
S38844144,8,Wet,2
S38844146,8,Wet,6
S38844147,9,Wet,6
S38844148,9,Wet,5
S38844149,9,Wet,5
S38844151,9,Wet,5
S38844361,9,Wet,29
S38844363,8,Wet,18
S38844364,8,Wet,20
S38844365,7,Wet,15
S38844658,7,Wet,6
S38844659,8,Wet,6
S38844660,7,Wet,9
S38844674,12,Wet,5
S38844675,12,Wet,8
S38844676,12,Wet,5
S38844677,12,Wet,5
S38844720,8,Wet,5
S38844721,8,Wet,2
S38844722,8,Wet,5
S38844725,8,Wet,6
S38844734,9,Wet,11
S38845058,7,Wet,8
S38845189,8,Wet,3
S38845190,9,Wet,5
S38845191,8,Wet,5
S38845192,8,Wet,3
S38845402,8,Wet,3
S38845404,8,Wet,3
S38845405,8,Wet,5
S38845407,8,Wet,4
S38847687,8,Wet,11
S38860175,12,Wet,6
S38860176,12,Wet,4
S38860177,12,Wet,8
S38860178,13,Wet,9
S38863825,7,Wet,11
S38863826,7,Wet,7
S38863827,7,Wet,8
S38863845,7,Wet,12
S38864681,16,Wet,16
S38864682,16,Wet,12
S38864683,15,Wet,14
S38864684,15,Wet,18
S38864739,17,Wet,16
S38864769,12,Wet,7
S38864772,12,Wet,14
S38864773,13,Wet,4
S38864774,13,Wet,17
S38864857,11,Wet,11
S38864858,11,Wet,12
S38864859,10,Wet,8
S38864860,10,Wet,10
S38864921,12,Wet,8
S38864985,14,Wet,16
S38864986,14,Wet,17
S38864988,8,Wet,8
S38864989,7,Wet,8
S38865174,10,Wet,22
S38865176,9,Wet,19
S38865178,9,Wet,13
S38865180,9,Wet,9
S38865273,18,Wet,11
S38865274,17,Wet,15
S38865275,17,Wet,19
S38865277,17,Wet,11
S38865454,8,Wet,23
S38865455,7,Wet,9
S38865458,7,Wet,14
S38865459,6,Wet,11
S38865603,9,Wet,11
S38865604,9,Wet,7
S38865605,9,Wet,8
S38865606,8,Wet,12
S38865834,17,Wet,9
S38865835,17,Wet,5
S38865836,17,Wet,6
S38865838,16,Wet,14
S38866017,8,Wet,24
S38866018,8,Wet,15
S38866020,9,Wet,29
S38866887,7,Wet,17
S38870271,8,Wet,10
S38870283,8,Wet,9
S38870294,7,Wet,8
